3
3
3
11
11
11
11
66
66
66
174
209
305
305
305
305
343
848
848
849
849
860
860
861
861
1071
1086
1086
1086
1086
1097
1121
1121
1121
1121
1152
1152
1152
1152
1159
1174
1174
1182
1182
1182
1188
1188
1225
1227
1227
1227
1227
1229
1229
1229
1229
1237
1237
1264
1264
