119
119
119
119
120
120
120
120
121
121
121
112
112
235
140
1086
1086
1086
1086
1121
1121
1121
1121
1152
1152
1152
1152
1097
1097
1080
1198
1198
1198
1227
1227
1227
1227
1260
1260
2
2
2
5
5
5
5
7
7
7
1182
1182
1182
66
305
1120
1120
1120
1213
1071
343
